Date,Train Number,Train Name,Passenger Count,Freight (Tons),Revenue (INR),Punctuality (%),Distance Covered (KM),Station Origin,Station Destination
8/22/2021,40826,Train-40826,474,1357.751037,943684.9134,71.11,1239,Station-38,Station-127
9/11/2024,67733,Train-67733,289,134.4890876,132093.6505,71.44,1969,Station-182,Station-46
12/3/2023,87387,Train-87387,253,1096.654118,125383.6688,86.59,597,Station-390,Station-142
3/13/2024,60034,Train-60034,249,861.3157454,800432.2729,86.23,1179,Station-103,Station-339
10/2/2023,47471,Train-47471,1224,825.7624537,627246.384,92.08,1263,Station-491,Station-257
12/20/2021,19800,Train-19800,1362,1643.272657,738919.8917,78.27,181,Station-288,Station-311
10/5/2023,81601,Train-81601,212,371.1980287,422296.4047,88.54,1664,Station-337,Station-125
2/1/2020,71851,Train-71851,204,749.1687419,810066.6185,91.25,974,Station-220,Station-253
12/2/2023,95098,Train-95098,434,1919.678112,428400.3133,73.59,184,Station-189,Station-277
9/3/2024,84853,Train-84853,1801,1220.561067,400788.9148,98.04,1169,Station-365,Station-11
4/25/2020,49636,Train-49636,673,483.4622063,235084.0172,94.17,577,Station-54,Station-218
3/24/2020,99735,Train-99735,1043,1627.370283,938186.6547,89.79,763,Station-269,Station-401
3/30/2024,30697,Train-30697,1299,756.9403885,169019.7138,77.38,1076,Station-104,Station-137
5/15/2022,21884,Train-21884,1710,479.5404617,91323.95663,91.48,364,Station-431,Station-185
6/20/2020,29589,Train-29589,1962,866.6772574,655253.8456,77.41,402,Station-391,Station-42
10/2/2020,99980,Train-99980,1420,699.8694417,571317.531,92.25,1805,Station-131,Station-313
11/12/2024,53160,Train-53160,844,986.3521741,627806.4339,77.29,1237,Station-102,Station-327
9/19/2022,99093,Train-99093,561,557.0836926,185129.717,76.68,789,Station-198,Station-422
10/28/2022,25644,Train-25644,971,1285.007045,540701.8462,83.22,1748,Station-162,Station-489
8/2/2023,96030,Train-96030,1813,1833.208056,294270.4179,75.97,509,Station-326,Station-269
9/29/2024,17266,Train-17266,72,72.73319684,479020.7795,75.15,304,Station-203,Station-319
3/13/2022,90233,Train-90233,122,1403.836272,269489.9846,90.74,762,Station-67,Station-110
6/22/2023,30566,Train-30566,1989,906.5144332,838129.537,74.32,977,Station-174,Station-123
5/24/2021,76621,Train-76621,829,1294.376536,948414.7406,97.92,597,Station-249,Station-461
5/17/2020,30252,Train-30252,1483,292.3870123,167222.8398,92,633,Station-191,Station-475
10/28/2020,54758,Train-54758,1216,1785.59413,924322.7419,73.76,349,Station-254,Station-405
7/30/2024,90444,Train-90444,333,825.6555507,357128.7975,77.84,513,Station-93,Station-376
12/7/2021,76954,Train-76954,1219,524.13274,427908.7129,75.47,1888,Station-277,Station-10
10/7/2024,25290,Train-25290,272,737.8936509,731762.2448,95.17,1765,Station-150,Station-194
12/30/2023,88314,Train-88314,557,1135.716118,163971.3922,78.64,1702,Station-272,Station-10
10/31/2021,58880,Train-58880,263,1838.709954,884218.3084,96.02,322,Station-296,Station-192
10/26/2023,33021,Train-33021,1105,462.5258326,247328.883,98.41,1831,Station-227,Station-134
10/12/2020,99640,Train-99640,1047,1915.334049,583888.0802,75.98,50,Station-322,Station-303
10/9/2024,74648,Train-74648,283,1611.838188,403051.3505,76.53,1331,Station-18,Station-256
6/13/2021,43582,Train-43582,1376,604.0286701,696599.0242,87.64,1835,Station-450,Station-56
8/3/2024,71485,Train-71485,496,1519.18161,230797.5239,75.22,925,Station-449,Station-469
3/16/2023,99054,Train-99054,1964,1888.083502,948335.501,87.34,1255,Station-31,Station-60
9/27/2021,72868,Train-72868,1885,1208.968937,419081.7538,82.76,1663,Station-211,Station-35
7/17/2022,55347,Train-55347,1659,1816.956711,630504.8595,89.03,1399,Station-355,Station-344
10/5/2022,20430,Train-20430,844,1500.161117,623140.1234,91.53,732,Station-31,Station-48
11/1/2022,50974,Train-50974,815,1715.240845,406945.993,86.49,1858,Station-380,Station-62
12/23/2022,87189,Train-87189,194,503.2496638,238925.163,90.49,386,Station-125,Station-160
12/8/2024,80857,Train-80857,1904,576.5064008,628914.7172,98.85,1631,Station-495,Station-495
3/24/2023,32541,Train-32541,1760,503.9068006,712026.707,83.38,636,Station-43,Station-360
2/21/2022,16126,Train-16126,1727,1874.738851,826566.1469,80.2,971,Station-133,Station-265
8/29/2024,78307,Train-78307,140,684.6539306,89289.63634,88.52,1160,Station-20,Station-285
2/9/2021,20841,Train-20841,604,587.8927939,385175.3543,99.88,1338,Station-484,Station-204
5/16/2021,95379,Train-95379,1683,893.1239553,266207.6618,77.02,1160,Station-402,Station-315
3/16/2020,35020,Train-35020,1243,1779.657741,218030.95,77.13,1287,Station-416,Station-50
1/4/2024,36152,Train-36152,1307,1116.744929,709108.3428,78.28,990,Station-349,Station-182
11/23/2021,96028,Train-96028,1280,219.8272293,826852.4197,98.44,1477,Station-407,Station-331
2/10/2023,97063,Train-97063,1101,765.0753562,859421.1722,88.19,1382,Station-43,Station-382
5/7/2021,98479,Train-98479,832,1664.208961,124821.9058,80.15,1315,Station-277,Station-140
1/1/2024,71209,Train-71209,213,905.5324526,422923.0992,99.42,354,Station-163,Station-424
3/8/2024,90149,Train-90149,1485,1986.333112,259897.8481,90.55,1070,Station-249,Station-384
2/3/2023,97666,Train-97666,395,908.5241352,973671.3661,72.18,655,Station-430,Station-149
5/3/2024,18265,Train-18265,817,1876.837881,997077.2174,77.66,1637,Station-38,Station-19
6/9/2024,12940,Train-12940,1581,834.8604361,614840.9017,94.96,576,Station-167,Station-101
3/29/2023,99458,Train-99458,1284,803.592929,106742.0282,95.8,820,Station-223,Station-294
6/2/2022,65524,Train-65524,1695,339.2217871,553785.981,71.47,1983,Station-490,Station-104
6/5/2023,24688,Train-24688,1093,1150.313859,357986.7503,88.53,110,Station-479,Station-461
11/8/2023,71569,Train-71569,930,289.7510507,186909.9391,75.54,652,Station-307,Station-119
10/12/2023,27716,Train-27716,350,824.4415643,659894.6019,84.78,106,Station-198,Station-212
9/19/2024,51790,Train-51790,923,807.8025774,533496.4394,94.59,1898,Station-231,Station-82
5/2/2023,29306,Train-29306,1507,1393.036985,632379.5834,78.41,329,Station-469,Station-417
7/1/2021,94194,Train-94194,106,394.1345219,309300.3829,74.58,1776,Station-262,Station-281
2/24/2024,78044,Train-78044,1533,341.6224706,162538.1801,79.08,88,Station-333,Station-189
3/29/2021,96164,Train-96164,993,1743.220995,181274.4335,98.45,899,Station-83,Station-56
7/21/2023,84918,Train-84918,1465,620.2945361,588112.8364,94.82,1550,Station-118,Station-75
10/31/2024,63297,Train-63297,488,859.1841719,173287.9407,71.26,974,Station-401,Station-328
5/26/2023,98392,Train-98392,1868,1531.154673,325365.7645,75.33,1245,Station-145,Station-23
11/12/2024,13764,Train-13764,1382,283.2321268,199539.2391,77.33,1761,Station-457,Station-70
7/23/2023,21019,Train-21019,961,312.2077161,854583.2534,71.4,1781,Station-485,Station-7
5/31/2024,50720,Train-50720,978,180.3288007,659806.4515,85.31,1765,Station-198,Station-396
12/4/2020,68417,Train-68417,103,1417.686945,743267.2279,86.67,1222,Station-56,Station-470
12/23/2020,60127,Train-60127,735,596.292646,340257.6446,74.73,1232,Station-308,Station-292
12/9/2020,42621,Train-42621,982,1614.218296,293145.7987,90.94,1537,Station-214,Station-380
11/20/2022,20488,Train-20488,1131,1261.586602,715518.7765,92.57,1708,Station-159,Station-105
4/8/2024,27492,Train-27492,837,313.4578407,865151.1419,78.38,1635,Station-381,Station-70
12/19/2021,66401,Train-66401,989,1499.93648,389708.0892,98.3,118,Station-408,Station-383
2/25/2022,60662,Train-60662,1073,117.6933914,76380.67556,76.4,276,Station-10,Station-267
2/21/2023,31122,Train-31122,493,1307.830531,701878.903,78.9,1025,Station-321,Station-371
2/17/2024,54979,Train-54979,392,1317.204417,577014.6308,89.96,975,Station-411,Station-285
1/17/2020,39576,Train-39576,1806,1488.837263,319730.6672,95.95,1424,Station-206,Station-175
8/23/2024,47567,Train-47567,983,1560.941803,71863.8308,70.97,1308,Station-337,Station-217
6/21/2022,47518,Train-47518,362,1646.149981,682666.9183,93.68,1373,Station-380,Station-452
12/17/2021,26952,Train-26952,1737,854.5987612,677498.2127,89.66,1428,Station-391,Station-6
10/21/2020,23597,Train-23597,1698,160.157611,128690.5271,73.13,1424,Station-255,Station-345
5/28/2024,43976,Train-43976,438,1260.485649,532838.4877,92.14,165,Station-410,Station-92
8/9/2020,15738,Train-15738,520,817.4675875,122506.1091,99.59,1863,Station-35,Station-117
9/7/2023,81445,Train-81445,491,657.6483912,596386.8438,95.57,1456,Station-143,Station-161
2/26/2024,32828,Train-32828,1733,1364.476391,216123.3808,77.44,1100,Station-429,Station-390
8/27/2022,99233,Train-99233,1538,1239.618112,352609.5189,95.71,118,Station-231,Station-170
6/8/2023,75673,Train-75673,947,1490.254041,389182.9581,96.37,500,Station-169,Station-132
6/22/2023,82707,Train-82707,1240,1683.038767,651159.3869,74.1,575,Station-84,Station-399
4/27/2024,59910,Train-59910,337,1854.588911,984607.9926,97.79,299,Station-119,Station-387
8/12/2021,76048,Train-76048,1824,1610.11849,774122.3592,77.33,1291,Station-15,Station-348
8/5/2023,28166,Train-28166,1240,134.1520982,100576.3615,87.05,1694,Station-302,Station-487
6/30/2024,29029,Train-29029,1630,1393.299345,118674.1744,95.86,1948,Station-118,Station-245
7/23/2024,16954,Train-16954,278,896.0051006,110869.1498,80.07,602,Station-471,Station-115
12/26/2022,55638,Train-55638,298,952.5294084,553385.4373,72.28,843,Station-198,Station-323
3/24/2024,43087,Train-43087,679,539.0001938,878189.0604,71.09,238,Station-402,Station-497
9/3/2024,99739,Train-99739,1006,1920.327949,790521.4061,80.97,587,Station-238,Station-59
2/28/2021,18311,Train-18311,823,1612.365932,369734.5547,70.02,928,Station-264,Station-369
10/17/2020,32954,Train-32954,473,479.5219497,225889.711,99.7,910,Station-434,Station-264
11/27/2024,45443,Train-45443,946,1652.343653,76687.47918,91.33,1316,Station-409,Station-144
2/4/2021,66042,Train-66042,1554,601.9599007,407237.517,91.19,657,Station-276,Station-10
11/29/2020,52496,Train-52496,1598,897.1669897,275082.453,86.76,905,Station-75,Station-128
4/14/2022,68094,Train-68094,1582,577.9191641,334337.207,79.62,1855,Station-474,Station-389
4/30/2021,32323,Train-32323,441,1835.432334,533261.7535,77.41,1547,Station-340,Station-349
1/20/2024,41536,Train-41536,1006,239.6449589,472439.6436,73.68,1270,Station-144,Station-472
11/16/2022,30464,Train-30464,1063,156.8097456,784156.1151,93.08,1035,Station-36,Station-198
2/28/2022,82287,Train-82287,1516,499.5177356,855951.2112,88.97,482,Station-145,Station-406
5/23/2020,19958,Train-19958,1183,425.2228746,579609.4012,94.42,1314,Station-356,Station-383
3/23/2023,70024,Train-70024,797,1804.626045,488994.1616,99.59,1353,Station-435,Station-15
3/15/2022,65565,Train-65565,1895,1452.351347,120225.9363,90.98,1496,Station-296,Station-213
9/13/2022,39084,Train-39084,1438,1785.89686,142395.1488,88.12,1974,Station-89,Station-100
1/14/2021,18478,Train-18478,1516,1472.767901,123073.6855,85.17,859,Station-472,Station-245
9/21/2023,80748,Train-80748,1730,1877.270631,855654.1163,75.34,1681,Station-359,Station-402
4/25/2021,18052,Train-18052,834,584.2485008,364589.4816,92.58,1906,Station-6,Station-497
11/18/2023,41788,Train-41788,390,652.8912887,751012.4807,99.18,1487,Station-388,Station-12
4/14/2021,64273,Train-64273,704,1930.060885,865648.1659,88.18,1557,Station-462,Station-246
9/29/2024,67348,Train-67348,1435,472.9754719,795721.5086,95.67,987,Station-275,Station-61
8/24/2022,88792,Train-88792,1090,673.7639769,349809.4106,84.92,1699,Station-134,Station-250
10/10/2022,75197,Train-75197,1839,763.8786617,704482.5522,96.5,1382,Station-388,Station-66
12/13/2020,11591,Train-11591,1640,1340.446905,980778.7908,85.53,785,Station-352,Station-440
12/22/2023,71129,Train-71129,1662,273.487691,189181.6881,99.23,1860,Station-84,Station-241
12/4/2024,59672,Train-59672,1791,875.9284461,393133.826,71.67,442,Station-448,Station-59
8/26/2023,85600,Train-85600,137,1183.053746,839722.4806,95.57,1721,Station-34,Station-144
9/14/2024,83922,Train-83922,1985,1284.716811,879012.8954,71.81,1527,Station-95,Station-350
5/20/2023,29439,Train-29439,1850,1623.797398,554744.3271,92.63,280,Station-323,Station-209
5/9/2024,92615,Train-92615,935,1788.135599,885419.2615,76.63,781,Station-177,Station-387
3/13/2022,28478,Train-28478,497,1234.852512,963942.0088,78.52,198,Station-58,Station-92
1/22/2022,50876,Train-50876,1164,267.7421766,768244.3234,99.61,1890,Station-428,Station-226
7/7/2020,42765,Train-42765,100,346.417941,353269.1714,89.26,975,Station-32,Station-343
9/28/2022,95588,Train-95588,1630,1134.804921,88645.6065,98.69,1302,Station-381,Station-200
8/13/2023,41237,Train-41237,643,1564.36329,731875.7326,75.65,744,Station-353,Station-80
9/3/2024,94842,Train-94842,1741,250.7140146,86715.34189,71.67,1137,Station-499,Station-127
12/13/2022,39827,Train-39827,1592,1182.764433,637483.3478,88.05,1200,Station-369,Station-96
3/16/2023,66760,Train-66760,426,1638.09,730015.9718,73.71,671,Station-338,Station-55
9/26/2020,37941,Train-37941,1139,464.1487228,627581.1006,80.55,1376,Station-147,Station-499
4/5/2020,17043,Train-17043,657,1332.5332,260666.4783,80.54,831,Station-369,Station-37
6/13/2021,51928,Train-51928,1995,334.5473846,219554.2972,82.87,380,Station-394,Station-209
7/25/2022,96973,Train-96973,980,1572.250632,905887.883,99.38,215,Station-196,Station-370
3/10/2024,90430,Train-90430,237,1182.135758,234287.5204,85.48,623,Station-51,Station-101
12/6/2022,82575,Train-82575,71,379.9688312,566978.2627,71.84,383,Station-113,Station-204
7/13/2023,59384,Train-59384,1521,588.7151465,391014.3071,74.8,815,Station-252,Station-110
10/8/2024,31414,Train-31414,717,1073.389738,260100.438,75.47,160,Station-219,Station-389
7/7/2022,26037,Train-26037,1329,1513.143866,284897.9852,76.35,209,Station-484,Station-302
2/9/2024,11061,Train-11061,814,585.1992711,867815.6348,73.27,562,Station-457,Station-156
7/25/2023,44111,Train-44111,769,500.2628971,723991.7599,83.8,1651,Station-232,Station-113
11/2/2024,47325,Train-47325,328,118.2744404,718829.389,73.55,1348,Station-234,Station-314
4/29/2023,92207,Train-92207,789,1560.22312,179794.1529,81.46,1023,Station-352,Station-174
5/15/2024,76027,Train-76027,1940,246.4432016,865742.295,80.93,541,Station-144,Station-496
4/6/2020,96734,Train-96734,1249,761.5388514,383582.1234,78,343,Station-130,Station-49
7/17/2023,62109,Train-62109,331,535.9583939,89938.64579,93.73,769,Station-296,Station-461
10/13/2021,71632,Train-71632,190,978.7381649,507872.4995,80.02,1710,Station-260,Station-128
12/4/2024,25705,Train-25705,1770,638.3145903,681557.0647,96.14,1299,Station-115,Station-321
10/8/2024,67435,Train-67435,1316,639.9393477,568186.9335,70.53,351,Station-340,Station-328
12/13/2021,70421,Train-70421,725,331.3809575,845600.065,94.05,1521,Station-382,Station-460
8/20/2021,24610,Train-24610,455,1914.205349,930216.9841,96.53,1355,Station-448,Station-424
5/26/2022,82592,Train-82592,337,884.111213,935716.2055,71.29,102,Station-146,Station-171
6/24/2024,82496,Train-82496,1887,89.5109453,714746.955,75.57,718,Station-332,Station-322
6/17/2021,96748,Train-96748,1273,333.0059397,219699.0742,95.18,933,Station-441,Station-365
12/29/2023,75658,Train-75658,1105,91.30664472,407250.0098,88.85,595,Station-205,Station-56
4/14/2020,61207,Train-61207,356,1783.700953,336308.3701,76.63,447,Station-340,Station-281
10/17/2021,57678,Train-57678,1954,177.9275879,989151.5828,98.82,359,Station-212,Station-436
11/4/2021,49823,Train-49823,586,508.7605905,962665.276,90.33,1148,Station-493,Station-427
7/8/2020,29283,Train-29283,1382,1327.094031,583963.7829,91.37,1003,Station-134,Station-347
4/19/2022,66237,Train-66237,635,1352.294717,493661.3875,81.09,1004,Station-408,Station-384
7/2/2023,31927,Train-31927,907,638.5421357,268913.0811,79.31,1537,Station-194,Station-167
11/10/2021,29485,Train-29485,1252,757.6582604,396340.1581,82.76,1814,Station-421,Station-392
5/10/2023,46993,Train-46993,839,1793.886002,925097.1718,91.27,331,Station-266,Station-461
2/25/2021,17221,Train-17221,172,766.3260418,653388.3504,71.26,1447,Station-299,Station-166
9/23/2023,16376,Train-16376,1370,1584.299098,774457.2648,70.6,1217,Station-50,Station-235
5/13/2021,63959,Train-63959,632,600.6962599,945454.8398,93.56,908,Station-464,Station-129
8/25/2022,75877,Train-75877,370,1734.714433,558334.6932,86.79,1156,Station-149,Station-67
11/18/2023,45820,Train-45820,747,1700.5567,837782.1344,92.7,1586,Station-499,Station-269
10/15/2020,49159,Train-49159,91,1620.091865,480727.9391,88.5,953,Station-110,Station-411
11/30/2020,26997,Train-26997,1240,292.9844693,220392.2311,83.67,1101,Station-156,Station-259
10/8/2024,49166,Train-49166,1407,1584.834624,140193.4663,77.39,317,Station-201,Station-354
3/19/2022,15043,Train-15043,185,1019.392262,413411.0364,97.53,1554,Station-374,Station-282
3/28/2021,74235,Train-74235,1124,1839.005521,198354.0156,90.99,1386,Station-418,Station-405
10/14/2020,69274,Train-69274,1588,1495.331407,202948.0392,71,1871,Station-273,Station-88
9/15/2022,86440,Train-86440,1054,1930.134176,509257.6926,83.62,312,Station-356,Station-333
7/23/2020,91976,Train-91976,947,1908.409236,73578.06063,88.49,1497,Station-143,Station-356
12/23/2023,15797,Train-15797,463,1415.989996,728466.3832,98.81,1226,Station-273,Station-431
8/17/2021,52020,Train-52020,735,1414.323053,64683.10488,92.23,1822,Station-114,Station-366
2/13/2021,27295,Train-27295,174,1835.025654,744833.296,84.35,1374,Station-481,Station-377
11/11/2021,28612,Train-28612,231,1774.477927,529533.3256,92.22,636,Station-390,Station-121
10/24/2024,22670,Train-22670,1093,1531.713739,571152.4843,90.3,1885,Station-206,Station-72
4/28/2022,37599,Train-37599,1687,514.1548818,608510.1254,78.24,155,Station-255,Station-146
2/27/2024,16105,Train-16105,1811,726.8787133,412140.6275,94.17,232,Station-454,Station-241
3/24/2024,35733,Train-35733,114,1029.215522,615858.9835,99.89,1008,Station-100,Station-331
10/2/2024,92265,Train-92265,1169,1575.891122,511429.6325,88.82,320,Station-442,Station-280
12/21/2022,84867,Train-84867,388,1946.572123,755487.7872,96.05,127,Station-129,Station-285
2/23/2021,98798,Train-98798,261,15.82360994,422860.6848,84.71,1183,Station-230,Station-42
